loss,count
29459.6,7
29460.3,49
29461.5,27
29462.5,39
29462.9,2
29467.4,18
29468.5,25
29469.4,3
29471.3,24
29472.4,13
29473,4
29473.5,5
29473.7,33
29474.2,64
29475.6,47
29476.7,9
29477.6,29
29478,67
29481.3,35
29481.8,7
29483.6,21
29484.2,1
29485.1,41
29485.4,4
29488.3,9
29488.5,8
29494.3,5
29495.5,13
29496.8,22
29497.3,17
29498.5,23
29500.6,6
29501.3,36
29503.9,17
29504,37
29504.4,10
29505.5,3
29506.9,46
29510.2,17
29510.9,8
29512.2,8
29512.7,28
29513.3,13
29513.8,15
29514.2,5
29517.4,21
29517.8,12
29517.8,4
29520.3,42
29520.4,27
29521,17
29522.8,80
29523.4,17
29523.9,36
29524.3,10
29526.1,15
29529,8
29529.7,14
29532.6,42
29532.8,18
29533.1,10
29533.5,107
29534,50
29536.2,45
29539.1,23
29539.7,4
29541.5,7
29542.1,7
29542.2,7
29547.4,131
29547.8,18
29549.4,44
29549.8,3
29551.6,35
29551.7,22
29552.2,10
29557.6,22
29558.1,40
29558.3,18
29558.5,9
29561.9,20
29563.3,72
29565.8,8
29566.7,33
29568.2,51
29568.8,6
29571,13
29571,5
29574.2,28
29577.2,44
29577.4,8
29577.6,12
29578.3,198
29578.9,35
29580.7,39
29581.2,10
29585.9,29
29586.4,8
29586.9,5
29587.6,14
29589.4,56
29589.5,33
29593.1,55
29594.6,3
29595.1,15
29596,71
29598.1,36
29599.6,77
29602.9,21
29607.2,47
29608.2,38
29613,44
29615.4,18
29619,15
29619.1,24
29619.2,15
29619.4,9
29621.1,70
29621.9,23
29623.1,67
29629.9,8
29630.8,20
29631.3,10
29631.8,13
29632,40
29634.2,27
29634.9,15
29637.8,21
29638,24
29638.5,41
29644.2,7
29644.7,10
29646.7,22
29648,6
29648.7,7
29651,28
29653,20
29659.7,38
29659.9,6
29660.1,10
29660.1,8
29660.9,109
29663.5,35
29663.7,11
29663.9,12
29666.4,65
29666.8,14
29671.8,40
29673.8,5
29675.6,11
29676.2,6
29676.3,66
29678.3,58
29678.5,53
29682.3,19
29683.9,19
29685.7,27
29687.2,29
29687.8,13
29689,7
29689.7,39
29692.3,5
29692.7,14
29692.8,7
29693.5,39
29697.3,33
29699.6,17
29700.6,24
29701.1,37
29701.7,17
29704.2,10
29706.6,20
29708.1,15
29708.2,19
29708.3,10
29708.8,22
29709,188
29710.3,8
29711.2,86
29711.5,11
29711.8,23
29714.8,27
29718.1,18
29719,3
29719.9,16
29720.4,6
29720.5,24
29721,5
29721.5,7
29727.6,56
29732.1,20
29732.6,14
29733.8,1
29737,22
29737.1,7
29737.8,52
29739.4,41
29740.1,22
29740.3,10
29740.8,12
29746,32
29748.6,33
29749,10
29749.5,11
29754.2,11
29755.1,28
29755.5,68
29756,33
29759.6,29
29762.6,55
29762.9,4
29765.3,5
29765.4,65
29765.8,9
29766,16
29767.4,64
29768.2,22
29769.6,12
29773,11
29774.3,28
29776,31
29776.3,35
29776.9,13
29777.4,19
29777.9,29
29778.3,6
29779.9,57
29781.5,53
29781.8,11
29781.9,11
29784.4,97
29787.5,44
29788,90
29788.4,11
29790.2,40
29790.8,10
29794.9,57
29796.7,70
29797.2,9
29797.3,21
29798.7,34
29800.3,135
29800.9,35
29805.8,27
29806.2,12
29807.4,21
29807.8,5
29809.4,11
29810.6,3
29811.5,61
29814.1,48
29816.3,31
29817.5,63
29818.1,11
29819.7,14
29821.7,14
29823.3,16
29824.2,145
29826.2,9
29826.4,20
29828.2,25
29829.2,39
29829.9,13
29832.8,40
29832.9,34
29835.1,20
29835.2,18
29837.1,5
29842.1,30
29843,70
29845.3,42
29845.9,5
29851.7,54
29854,24
29856,13
29858.7,8
29864,13
29864.7,12
29866.2,28
29867,35
29869,55
29871,9
29874.1,17
29875.9,10
29877.1,104
29879.5,8
29879.5,35
29879.9,13
29881.9,4
29882.8,23
29883.5,5
29886,9
29887.8,22
29890,26
29895,22
29896.5,9
29896.7,13
29896.9,4
29898.3,47
29898.5,14
29899.9,22
29900.8,13
29903.2,18
29903.8,17
29907.4,5
29908.3,21
29908.6,15
29908.8,9
29909.4,1
29909.5,63
29912.4,10
29913.9,42
29915.3,26
29915.5,31
29919.1,29
29920.2,11
29922.6,30
29924,11
29924.2,28
29924.3,15
29925,245
29926.2,7
29927.8,41
29928.2,6
29930.8,29
29934.4,38
29935,7
29935.9,118
29936.5,24
29937.4,3
29937.9,16
29942.4,116
29943,35
29945.1,16
29948,22
29948.1,33
29948.6,15
29951.9,29
29953.1,11
29953.7,11
29953.8,79
29955.3,33
29955.8,87
29956.3,8
29956.8,16
29963.2,13
29964.7,44
29965,7
29965.3,8
29965.8,26
29970.2,13
29970.7,42
29975.1,17
29975.6,26
29975.9,52
29976.2,14
29977.7,20
29984.1,27
29984.6,46
29985.1,5
29985.6,7
29987.1,7
29987.2,56
29987.8,50
29989,26
29992.3,19
29992.8,16
29992.9,19
29995.8,25
29997.9,11
29998.5,3
30003,31
30003.5,54
30004.4,17
30005,7
30005.9,64
30006.5,14
30010.1,15
30012.7,77
30013.1,6
30014.7,43
30015.9,8
30016.6,19
30016.7,17
30016.9,35
30018.3,17
30020.7,29
30021.8,9
30025.4,16
30025.6,22
30027,15
30028.5,33
30031.4,10
30031.5,165
30032.1,29
30032.3,26
30032.6,20
30033.5,69
30037.1,31
30037.7,10
30040.1,74
30041,23
30042.4,36
30042.6,13
30044,103
30044.2,26
30044.4,38
30045.9,12
30050.9,11
30053.1,7
30054.9,29
30057.4,56
30058.1,33
30059,125
30061,40
30061.4,37
30061.4,15
30063.8,4
30065,58
30066.8,26
30069.9,46
30071.9,8
30073.9,10
30074.7,8
30076.2,35
30076.9,53
30082.2,60
30084.9,20
30086.9,16
30089.2,7
30095,73
30095.6,6
30097.9,9
30098.8,15
30103.8,30
30105.7,34
30105.8,11
30108,17
30108.1,10
30111,23
30111.7,13
30112.7,29
30114.5,19
30114.7,17
30116.7,5
30117.6,28
30119.2,31
30121.2,30
30122.8,56
30123.4,5
30124.6,16
30126.8,6
30129.4,5
30130.3,75
30131.5,34
30133.1,119
30133.5,16
30134.7,43
30135.1,42
30135.1,24
30140,13
30140.6,3
30142.2,11
30143.6,15
30143.7,47
30144.2,7
30146,3
30150.1,30
30150.7,15
30152.5,34
30152.9,6
30153.4,8
30156.5,7
30159,44
30159.1,39
30159.4,12
30161,10
30162.6,89
30163,7
30163.5,16
30164,31
30164.6,17
30164.9,10
30166.6,18
30167.9,33
30171.3,56
30172.7,31
30173.5,7
30174.9,34
30175.1,38
30175.5,10
30175.6,55
30178,54
30178.3,5
30181.3,17
30184.9,15
30185.4,9
30185.8,13
30186.7,47
30191.4,34
30191.9,59
30192.3,13
30194.9,9
30200.1,24
30200.6,55
30200.8,13
30201.5,18
30203.1,8
30203.8,54
30203.9,20
30207.1,83
30208.3,26
30208.8,22
30213.3,11
30219.4,98
30219.9,259
30220.4,14
30220.5,43
30221,15
30221.9,76
30222.8,25
30226.1,16
30229.1,14
30229.4,15
30229.7,5
30230.6,52
30231.9,4
30232.1,18
30232.6,25
30232.7,18
30232.8,35
30234.3,23
30236.7,32
30239.2,34
30239.8,9
30240.3,19
30241.3,14
30243.6,8
30247.4,13
30248.1,57
30248.2,40
30248.6,31
30251.2,11
30251.9,31
30253.1,48
30253.7,19
30255.2,24
30257,25
30258.6,18
30262.4,7
30262.6,5
30264.6,5
30264.7,82
30265.3,63
30267.1,50
30269.1,12
30274.1,33
30274.5,2
30277,41
30277.2,89
30277.4,14
30280,4
30280.8,65
30280.8,30
30281,76
30281.2,13
30287.9,16
30289.9,11
30292.2,51
30292.9,52
30294.2,17
30296.2,67
30296.7,32
30302.4,7
30302.9,10
30303.1,20
30306,36
30306.7,11
30308.9,24
30309.1,18
30309.6,39
30310.1,31
30311,90
30317.8,11
30319,13
30319.8,12
30321.5,155
30321.7,36
30321.8,25
30321.9,38
30325.5,15
30327.9,6
30332.7,14
30333.7,10
30338,21
30341.3,2
30342.8,12
30344.9,7
30345.8,57
30346.3,121
30347.8,10
30351.4,12
30351.5,4
30353.3,7
30354,69
30354.5,31
30355,16
30359.7,60
30360.2,14
30362,10
30362.6,7
30363.3,29
30363.5,41
30363.7,9
30366.7,15
30369.9,103
30369.9,26
30372.1,24
30372.7,8
30374.2,12
30375.1,42
30377.6,5
30379,12
30382.4,46
30382.6,17
30382.8,9
30383.3,12
30388.7,38
30389.2,9
30389.3,8
30391.1,48
30391.5,10
30393.1,23
30393.5,2
30398.7,36
30398.8,137
30399.4,24
30401.2,100
30401.8,22
30404.7,6
30406.9,6
30407.4,5
30407.8,100
30408.1,13
30408.3,11
30411.2,36
30411.9,50
30414.8,26
30416.6,41
30417,15
30417.5,19
30418.1,7
30419.9,21
30420.5,16
30420.6,3
30423.1,131
30423.5,11
30426.7,180
30427.1,25
30427.6,43
30428.2,15
30428.7,17
30430,47
30430.7,21
30434,9
30435.4,153
30436.5,67
30436.9,11
30437,35
30439.6,9
30440.3,29
30442.4,17
30443.6,43
30444.1,16
30445.4,22
30446.6,84
30452.4,28
30452.6,52
30455.5,69
30455.8,17
30456.7,224
30457.3,27
30459.1,54
30459.6,4
30462.9,7
30463.3,12
30464.2,53
30465.3,11
30466.7,8
30467.2,11
30467.4,67
30467.9,54
30468.5,32
30469.6,14
30471.5,48
30472.4,19
30473.5,7
30478,107
30478.4,14
30479.4,19
30480.6,11
30481.3,91
30482.2,18
30484.2,4
30484.4,6
30484.6,101
30485.1,32
30488.5,23
30490.8,10
30493.8,8
30496,9
30496.8,36
30497.2,18
30497.3,22
30497.5,23
30500.3,32
30503.9,20
30507.7,17
30508.2,5
30508.3,7
30509.4,24
30509.6,19
30510.2,23
30512.2,27
30512.2,108
30512.7,57
30513.3,12
30517.8,21
30521.1,12
30522.7,13
30524.2,10
30525.1,24
30526.1,30
30527.1,17
30528.7,9
30529.4,42
30535.8,18
30539.9,5
30541.4,4
30541.5,19
30542.1,9
30552.6,16
30553,5
30553.1,7
30554,33
30557.6,34
30558.3,91
30558.3,39
30558.7,12
30565.6,46
30567.4,15
30567.5,10
30568.5,19
30571,23
30571.2,6
30574.2,56
30577.6,23
30579.5,44
30579.7,10
30581.9,1
30582.6,23
30583.1,31
30585.9,50
30586.4,10
30586.6,23
30588.7,13
30589.6,139
30590.2,20
30596.5,26
30596.8,23
30597.3,8
30597.4,9
30598.1,58
30598.5,15
30598.8,14
30600.3,55
30605.4,12
30609,14
30609.5,3
30609.9,132
30611,15
30611.9,10
30615.4,31
30615.5,17
30619.1,27
30619.2,13
30623.8,173
30624.3,16
30626.3,22
30626.7,2
30627.8,23
30627.9,11
30629.9,6
30630.8,21
30632,64
30636.8,14
30638,28
30638.6,6
30641.7,11
30642.2,5
30643.1,26
30644.2,13
30645.1,21
30645.2,13
30646.7,36
30648,11
30648.7,10
30651.7,22
30653.4,26
30654.7,28
30655.1,13
30655.3,33
30655.6,10
30656.3,66
30656.7,12
30659.9,76
30660.1,33
30660.3,8
30663.5,55
30663.9,3
30666.4,106
30666.5,14
30666.8,15
30668.6,57
30670.6,34
30671,4
30671.8,58
30672.2,33
30675.1,89
30675.6,9
30676.6,22
30677,3
30678.7,141
30679.3,19
30682.2,11
30685.6,19
30686.5,5
30687.1,4
30687.2,52
30687.8,15
30689.4,38
30692.3,25
30695.4,25
30695.8,2
30696.5,8
30698.1,17
30700.1,23
30700.4,6
30700.6,119
30700.6,27
30701,20
30701.1,54
30701.7,19
30706.6,25
30708.2,25
30708.3,18
30710.5,21
30712.6,9
30713.5,30
30715.5,12
30719,7
30719.9,17
30720.5,29
30722,16
30724.2,17
30724.3,8
30725.4,25
30729.4,14
30730.8,14
30731.4,13
30731.9,3
30732.1,39
30734.4,14
30737.1,7
30740.2,10
30740.8,20
30743.1,13
30744.7,14
30745.4,50
30746,50
30750.3,24
30755.5,128
30755.9,4
30756.9,21
30761.9,8
30766,26
30766.1,4
30768.6,23
30769,7
30769.1,8
30772.4,8
30772.6,4
30773.5,48
30774.3,48
30774.7,17
30776.2,4
30776.3,54
30776.9,17
30777.4,27
30779.1,13
30784.5,27
30785.2,25
30785.8,5
30786.9,23
30787.2,16
30788.3,16
30790.2,66
30790.8,21
30791.2,15
30795.7,16
30797.9,5
30798.6,26
30801.7,7
30802.4,13
30802.6,30
30804.6,15
30805.8,32
30806.2,16
30808.2,17
30813.3,9
30813.4,9
30814.1,104
30814.3,123
30814.5,18
30816.3,31
30817.1,9
30818.3,20
30820.8,170
30823.5,23
30825,45
30826.4,35
30827,4
30827,23
30830.6,8
30831.5,42
30835.1,42
30835.2,25
30837.1,18
30843.1,55
30843.8,16
30845.9,4
30846.1,10
30846.7,40
30852.8,20
30854,45
30854.9,14
30856.1,26
30858.2,6
30860.6,40
30861.5,11
30862.6,54
30864,13
30864.7,27
30864.9,13
30865,24
30866.2,56
30871.3,47
30873.7,14
30874.2,3
30874.9,3
30875.1,27
30876.3,15
30879.5,85
30879.9,19
30881.9,7
30882.8,26
30884.2,4
30884.9,15
30887,6
30888.5,27
30890.4,23
30891.1,108
30891.5,19
30892.6,24
30893.7,12
30895,38
30896.7,29
30900.4,72
30903.1,5
30903.8,19
30905.4,17
30907.4,7
30908.3,42
30909.2,34
30909.8,12
30909.9,222
30914.7,13
30915.5,44
30916.1,11
30916.1,31
30919.2,10
30920.3,2
30920.4,36
30922.6,53
30924.2,36
30924.3,31
30926.2,17
30928.6,7
30929,1
30929.2,26
30931.5,15
30932.2,8
30933.5,16
30935,7
30935.2,14
30935.9,211
30936.5,38
30938.7,32
30939.1,6
30941.7,12
30944,12
30945.2,28
30947.4,22
30947.9,4
30948.1,42
30948.3,80
30950.3,10
30951.9,20
30953.1,16
30954.1,29
30954.5,3
30955.3,59
30959,24
30960.6,24
30961,2
30964,6
30964.2,25
30964.6,4
30964.7,58
30965.3,19
30965.8,34
30970.7,47
30972.9,36
30973.3,6
30974,12
30976.7,14
30977,8
30979.6,22
30984.1,22
30984.6,65
30987.1,9
30988.4,18
30989.5,53
30990.1,19
30992.2,9
30992.9,24
30995.5,32
30996,7
30998.5,40
31001.8,9
31002.9,34
31003.8,7
31004.3,16
31005.8,3
31006.7,23
31007.2,24
31009.4,2
31011.9,22
31014.4,49
31015.9,5
31017.7,7
31018.4,21
31019.4,37
31020.6,16
31021.3,10
31022,23
31024.2,23
31024.4,12
31025.6,28
31027.8,32
31028.5,28
31032.7,16
31033.1,17
31033.8,4
31034.3,15
31039.4,5
31041,33
31042.4,50
31043.2,13
31043.3,23
31044.4,54
31046.6,13
31049.9,20
31050.1,2
31051,56
31051.1,38
31052.6,13
31053.1,19
31053.3,24
31054.9,42
31059.8,27
31061.8,10
31062.6,6
31062.7,45
31063.8,8
31064.2,15
31065.8,16
31068.7,22
31069.9,81
31072.3,25
31074.7,4
31077.5,15
31078.5,6
31078.6,56
31079.2,11
31079.9,13
31081,36
31081.4,7
31082.2,89
31087.6,35
31089.7,16
31091.1,42
31093.1,42
31095.8,26
31097.9,7
31098.3,290
31098.8,24
31104.5,23
31107.5,27
31108.1,16
31108.5,34
31111,40
31112.7,26
31114.7,35
31117.6,37
31119,10
31119.7,21
31120.2,50
31121.9,14
31122.9,6
31123.4,16
31123.6,13
31125.8,15
31129.4,8
31129.6,9
31130.1,22
31130.3,137
31131.5,61
31133.6,33
31136.3,3
31140.3,15
31142.2,18
31142.4,33
31143.7,85
31146,8
31149,25
31151.5,1
31151.7,1
31152.5,47
31152.6,36
31152.9,1
31155.1,9
31158.4,5
31159.1,48
31163.4,20
31163.8,4
31165.4,4
31166.3,35
31167.9,36
31169.9,30
31170.1,42
31170.3,9
31171.3,96
31173.9,19
31175.1,57
31175.5,13
31178.8,17
31180.2,41
31180.6,9
31181.3,16
31182.2,36
31184.2,7
31184.4,2
31185.1,17
31185.8,19
31186.7,71
31192.2,15
31192.7,17
31193.1,3
31195.6,36
31195.8,9
31197.6,36
31198.2,11
31200.1,44
31200.6,80
31202.8,52
31203.1,14
31203.2,9
31203.9,28
31209.3,68
31209.7,9
31211,33
31211.5,26
31212,1
31212.1,13
31217,9
31219.2,22
31219.4,167
31222.7,34
31224.2,10
31225.4,7
31227.1,10
31229.4,39
31231.7,15
31231.9,6
31232.8,59
31232.9,9
31235.4,54
31238.1,23
31240.4,11
31240.6,4
31241,8
31241.1,9
31243,12
31243.6,16
31247.6,21
31248.2,56
31250.5,29
31251.2,11
31252.6,24
31254.2,32
31254.5,3
31257,55
31259,53
31264.6,11
31265.9,13
31267,78
31267.1,59
31267.6,28
31267.9,13
31269.9,2
31271.5,32
31271.9,9
31276,39
31277.2,165
31277.8,18
31280,9
31280.2,25
31281.8,22
31284.7,35
31285.8,4
31287.9,49
31288.3,41
31290.3,47
31290.7,4
31291.9,69
31295.9,16
31296.9,44
31297.4,3
31299,18
31300.8,9
31303.1,39
31305.7,31
31306,55
31306.1,4
31309.1,38
31309.7,11
31311.3,4
31311.8,20
31313.3,6
31315.8,78
31316.2,9
31317.8,13
31318,13
31319.8,20
31320.8,15
31321.9,59
31324.5,55
31327.9,8
31328.3,40
31328.7,4
31329.9,11
31330.1,17
31332.7,15
31333.7,12
31335,8
31335.7,31
31338.8,8
31341.3,5
31341.7,19
31343.3,23
31345.6,16
31345.8,82
31346.3,180
31352.2,2
31356.3,8
31357.2,103
31357.8,26
31358.7,4
31359.7,109
31360.6,26
31362,13
31362.6,6
31363.5,57
31367.5,6
31368.6,56
31370.6,53
31371.1,2
31373.5,5
31374.2,20
31374.4,8
31375.1,71
31377.6,9
31379.8,4
31383.8,46
31386,37
31386.1,27
31386.3,6
31386.6,16
31389.9,41
31389.9,10
31391.1,76
31391.5,16
31397.7,65
31400.2,4
31400.4,5
31401.1,33
31401.8,20
31402,29
31406.9,18
31407.1,15
31407.8,241
31411.8,4
31414.2,20
31415.6,6
31416.6,120
31417,10
31417.8,9
31419,21
31419.2,13
31419.8,5
31419.9,30
31421.3,5
31427.5,33
31427.9,3
31429,3
31429.5,5
31430.4,81
31430.8,23
31431.4,14
31431.5,5
31434,82
31434.4,11
31435.4,237
31439.6,20
31440.2,13
31443.1,14
31445.4,36
31446.3,115
31446.9,29
31447.4,45
31447.8,5
31448.3,13
31452.6,62
31456.3,19
31457.5,70
31459,20
31460.3,8
31462.3,23
31463.3,26
31464.2,86
31465.7,9
31466.7,14
31467.2,22
31468.6,34
31469.3,11
31472.2,21
31475.1,41
31475.2,32
31475.7,21
31475.8,29
31476.2,32
31478.7,58
31478.8,37
31479.4,31
31480.6,11
31484.4,15
31487.4,10
31487.9,7
31488.1,18
31489.5,8
31494.5,1
31496,11
31497.5,36
31498.1,8
31501.7,8
31504.6,7
31504.7,7
31506.2,21
31507.7,27
31508.2,12
31508.3,8
31510.4,3
31512.9,72
31513.4,5
31516.7,34
31516.9,10
31517,11
31518.6,7
31520.1,16
31520.5,15
31520.6,8
31521.1,17
31523.1,90
31524.2,19
31525.1,41
31527.1,16
31528.7,17
31529.3,7
31531.7,35
31532.2,12
31534,21
31535.6,50
31535.8,27
31536,19
31536,11
31542.5,9
31544.3,42
31544.7,9
31545.9,21
31549,28
31549.4,5
31549.9,11
31552.6,23
31553,9
31554.4,108
31554.8,8
31555.4,3
31557.7,25
31558.4,20
31561.3,13
31564.9,21
31565.5,6
31565.6,74
31567.8,55
31568.2,7
31568.5,23
31573.8,47
31574.2,6
31574.7,10
31576.5,7
31578.3,12
31579.5,78
31586.6,31
31587.2,8
31589.5,6
31589.7,18
31590.2,24
31590.4,26
31594,23
31596.8,41
31597.3,20
31597.4,8
31599.6,6
31599.7,3
31599.8,80
31602.6,14
31605.4,15
31605.8,50
31607.4,14
31609.2,12
31609.7,8
31609.9,206
31616.2,13
31616.3,6
31618.5,7
31621.9,34
31622.8,6
31623.1,28
31623.8,344
31624.7,47
31626.3,23
31626.7,6
31631.6,8
31633.8,12
31634.7,133
31635,21
31635.2,9
31635.3,26
31637.6,2
31638.8,15
31641.7,18
31643.9,9
31644.5,6
31645,4
31645.2,19
31647.4,22
31647.5,12
31650.4,17
31650.7,20
31651,7
31651.9,44
31654,16
31654.6,4
31654.7,55
31655.1,14
31655.6,24
31656.1,11
31662.6,26
31662.9,43
31663.6,41
31663.8,11
31664.3,16
31666.5,16
31666.7,25
31667.2,34
31667.6,7
31668.6,105
31676.3,8
31676.5,20
31677,6
31677.4,6
31678.3,25
31679.3,29
31679.5,37
31683.1,25
31683.9,6
31686,69
31686.5,8
31691.7,15
31691.8,31
31692.2,7
31693.1,9
31695.4,30
31695.5,19
31695.6,21
31695.8,8
31700.4,10
31703.4,46
31705.4,10
31707.4,11
31709,12
31711,44
31711.5,98
31711.9,15
31712.6,14
31713.5,46
31715.5,20
31717.7,16
31720.6,11
31720.7,8
31721.3,10
31722.2,36
31723.7,12
31724.2,16
31724.3,21
31724.4,24
31724.4,2
31730.8,14
31731.4,18
31732.7,48
31732.9,9
31735.2,11
31736.5,20
31736.6,17
31739.8,21
31740.2,16
31740.3,15
31741,60
31742.8,116
31743.1,21
31744.7,30
31746.8,13
31749.7,26
31751.7,13
31752,13
31754,10
31756.3,40
31756.9,24
31762.6,2
31764.2,16
31765.4,8
31765.6,23
31766.1,1
31768.6,21
31768.8,42
31769,13
31772.4,16
31772.8,9
31778.1,24
31779.5,12
31781.1,12
31781.5,6
31784.5,37
31784.7,19
31785.2,50
31785.8,12
31787.6,46
31788.3,18
31791.2,26
31794.5,9
31797.6,14
31798.1,10
31801.7,10
31802.6,61
31804.6,22
31809.5,11
31810,30
31810.6,11
31813.1,70
31813.3,19
31813.4,15
31813.5,28
31813.5,10
31814.3,213
31817.1,9
31819.5,7
31821.8,36
31823.4,21
31824.3,8
31825,76
31827.2,13
31829.6,12
31831.9,145
31832.3,10
31832.9,9
31837.4,27
31837.9,57
31838.3,6
31838.8,10
31839.4,3
31842.4,27
31843,9
31843.1,97
31846.1,25
31851.3,32
31851.7,5
31853.3,13
31853.6,8
31854.8,9
31854.9,12
31855.1,20
31855.3,8
31861.5,20
31863.7,13
31864.9,30
31865.8,10
31866.7,29
31867,24
31867.2,14
31867.9,48
31870.6,11
31871.5,36
31872.1,16
31873.7,32
31873.9,36
31874.4,7
31874.9,8
31878.6,21
31880.3,25
31882.2,45
31882.7,26
31883.6,7
31884.2,5
31884.6,15
31885.1,4
31887.2,11
31890.4,57
31892.8,53
31893.4,12
31893.7,19
31895.8,2
31899,5
31899.1,42
31899.4,53
31899.7,11
31903.5,25
31908.6,2
31909.1,11
31911.1,10
31911.3,65
31911.5,14
31911.6,24
31912.1,12
31914.7,13
31915.1,8
31916.3,9
31918.7,17
31919.2,24
31921.6,38
31923.4,14
31925,16
31927,18
31927,72
31927.9,16
31928.5,6
31928.6,23
31929.4,74
31931.5,24
31933.5,38
31935.2,20
31938.2,42
31940.1,21
31940.2,17
31940.4,10
31942.4,11
31944,10
31944.2,31
31947.4,33
31948.3,103
31948.9,15
31950.7,44
31954.5,3
31954.9,8
31955.8,34
31956.1,21
31956.3,17
31956.9,7
31957,92
31959,36
31961.2,7
31964,6
31967.5,137
31967.7,24
31969.5,11
31971.5,11
31972.9,41
31973.1,20
31973.3,11
31976.7,27
31979.6,39
31980.2,23
31984.9,10
31985.4,19
31988.4,21
31988.8,6
31995.5,46
31997.4,9
31999.3,4
32000.7,25
32001,12
32001.2,11
32001.8,14
32003.8,13
32004.3,34
32007.2,38
32009.3,25
32012.7,6
32012.9,33
32017.7,13
32018.1,16
32018.7,10
32019.4,61
32020.6,26
32024.4,21
32026.7,11
32029.3,10
32029.5,8
32031.5,13
32033.1,19
32041.7,21
32043.2,12
32044.7,2
32045.6,11
32049.9,24
32050.3,6
32053.3,41
32053.4,4
32057.2,22
32058.6,15
32059,7
32062.8,4
32063.5,14
32064.2,23
32065.8,20
32066.5,14
32068.7,53
32069.3,17
32071.1,29
32071.5,6
32073.5,3
32073.6,40
32074.2,14
32074.7,7
32074.7,22
32076,57
32077.5,16
32081.2,78
32081.6,13
32081.8,7
32082.2,4
32083,30
32087.5,60
32088.1,10
32088.4,12
32089.7,39
32089.9,53
32090.1,16
32090.4,4
32091.9,23
32092.3,3
32093.1,60
32097,5
32098.4,15
32100.6,20
32101.1,3
32101.5,55
32102,24
32102.6,8
32103.5,11
32107.1,13
32108.5,63
32108.9,8
32111.3,5
32111.8,21
32115.4,64
32115.4,18
32115.8,8
32118.4,14
32119,8
32119.4,13
32119.5,5
32121.4,21
32121.9,32
32123.6,24
32127.3,69
32129.6,21
32130.2,4
32131.1,43
32132.3,16
32133.8,7
32134.7,19
32136.7,11
32136.8,7
32140.3,17
32142.4,47
32143.3,15
32144.5,25
32145.4,96
32146.3,36
32146.9,26
32148.3,4
32151.9,7
32155.6,19
32156.1,30
32156.2,19
32158.4,10
32159.9,18
32160.2,30
32163.4,35
32163.8,29
32166.3,61
32166.7,46
32170.3,64
32170.9,12
32172.1,35
32175.2,24
32177.2,7
32178.8,28
32181,26
32182.2,57
32187.4,2
32187.5,27
32188.1,15
32189.1,46
32191.1,32
32191.7,11
32192.2,18
32192.6,8
32192.7,30
32193.1,1
32195.6,54
32197.6,69
32198.2,21
32200.9,16
32204.3,25
32206.5,23
32207.1,9
32211,27
32211.5,59
32212.1,23
32213.4,14
32217,24
32217.2,4
32220.2,51
32221,8
32223,6
32227.9,2
32228.9,53
32232.4,14
32232.9,7
32234.7,15
32235.4,51
32235.6,112
32240.4,13
32241.8,5
32246.3,37
32249,12
32251.3,10
32251.9,3
32252.6,29
32257.7,19
32260.7,14
32261.5,20
32264.4,55
32265.1,18
32265.9,30
32266.3,9
32267.9,24
32276.8,12
32278,36
32278.5,19
32278.8,12
32279.5,10
32280.2,51
32281.8,32
32282.8,13
32284.7,55
32286.8,27
32289.5,2
32290.2,17
32290.7,10
32291.1,7
32294,9
32295.6,23
32296.2,10
32296.7,4
32296.9,85
32297.6,15
32299.7,9
32305.7,39
32305.9,76
32306.1,20
32306.1,9
32306.3,4
32306.8,13
32307.9,9
32308.3,6
32309.8,29
32309.9,16
32312.4,87
32312.8,8
32316.6,27
32317,2
32318,30
32318.6,3
32318.6,18
32322.2,7
32323.1,17
32324.5,83
32324.7,145
32326.7,16
32328.3,45
32328.7,13
32330.9,6
32334.7,21
32335,22
32335.4,26
32337.4,40
32338.3,24
32338.8,10
32341,10
32341.7,40
32344,17
32345.6,28
32346.6,23
32347.1,48
32347.7,28
32349.8,5
32352.2,26
32352.2,5
32353.5,50
32354.2,26
32356.3,18
32356.5,9
32357.2,131
32357.8,37
32360.5,44
32362.9,37
32365.3,17
32366.5,31
32366.7,19
32367.9,5
32370.6,77
32373.5,3
32374.4,16
32375.4,19
32375.8,2
32375.9,23
32376.5,11
32378.6,3
32379.5,44
32379.8,7
32380.1,10
32383.1,10
32385.3,2
32385.5,32
32386,59
32386.1,43
32386.6,23
32388.8,9
32392,42
32395.3,24
32397,11
32398.9,28
32400.8,21
32401.5,114
32402,52
32407.1,25
32407.7,21
32408.6,54
32412,27
32414.2,39
32417.8,7
32420.3,40
32420.6,2
32420.8,21
32421.3,11
32423.1,13
32425.1,9
32427.5,86
32427.9,9
32430.4,132
32430.7,1
32430.8,28
32433.2,13
32436.2,58
32436.8,16
32439,15
32443.3,37
32443.9,7
32446.3,223
32446.9,36
32452.2,15
32454,10
32455.8,12
32456.3,28
32462.3,44
32464.9,1
32465,20
32465.6,9
32465.7,15
32467.9,13
32468.6,43
32471.2,6
32472.4,27
32475.1,59
32475.2,50
32475.7,17
32476.2,33
32476.6,7
32477.5,23
32479.5,17
32481.1,35
32483.1,17
32487.1,19
32494.5,29
32494.7,11
32498.3,15
32498.8,17
32501.2,12
32505.4,3
32510,14
32510.4,12
32511,22
32512.2,14
32512.7,7
32512.9,115
